Alphafold,ted_id,uniprot_acc,md5_domain,consensus_level,chopping,nres_domain,num_segments,plddt,num_helix_strand_turn,num_helix,num_strand,num_helix_strand,num_turn,proteome_id,cath_label,cath_assignment_level,cath_assignment_method,packing_density,norm_rg,tax_common_name,tax_scientific_name,tax_lineage,interactions
P33176,AF-P33176-F1-model_v4_TED03,P33176,dda6644197cfc01d7ee7e4629b73f960,medium,424-502,79,1,87.1813,1,1,0,1,0,9606,1.20.5,T,foldclass,9.148,0.704,Human,Homo sapiens,"cellular organisms, Eukaryota, Opisthokonta, Metazoa, Eumetazoa, Bilateria, Deuterostomia, Chordata, Craniata, Vertebrata, Gnathostomata, Teleostomi, Euteleostomi, Sarcopterygii, Dipnotetrapodomorpha, Tetrapoda, Amniota, Mammalia, Theria, Eutheria, Boreoeutheria, Euarchontoglires, Primates, Haplorrhini, Simiiformes, Catarrhini, Hominoidea, Hominidae, Homininae, Homo",[]
Q9UM73,AF-Q9UM73-F1-model_v4_TED01,Q9UM73,6c9116c8c4b5b8a9839cb718faa05203,medium,51-74_85-103_120-223,147,3,65.0519,28,5,7,12,14,9606,-,-,-,10.511,0.312,Human,Homo_sapiens,"cellular_organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Deuterostomia,Chordata,Craniata,Vertebrata,Gnathostomata,Teleostomi,Euteleostomi,Sarcopterygii,Dipnotetrapodomorpha,Tetrapoda,Amniota,Mammalia,Theria,Eutheria,Boreoeutheria,Euarchontoglires,Primates,Haplorrhini,Simiiformes,Catarrhini,Hominoidea,Hominidae,Homininae,Homo",[]
Q9UM73,AF-Q9UM73-F1-model_v4_TED02,Q9UM73,12e59987f2271e58ff2cca6709423714,high,265-298_317-424,142,2,73.4956,24,0,11,11,13,9606,2.60.120.200,H,foldseek,11.672,0.294,Human,Homo_sapiens,"cellular_organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Deuterostomia,Chordata,Craniata,Vertebrata,Gnathostomata,Teleostomi,Euteleostomi,Sarcopterygii,Dipnotetrapodomorpha,Tetrapoda,Amniota,Mammalia,Theria,Eutheria,Boreoeutheria,Euarchontoglires,Primates,Haplorrhini,Simiiformes,Catarrhini,Hominoidea,Hominidae,Homininae,Homo",[]
Q9UM73,AF-Q9UM73-F1-model_v4_TED03,Q9UM73,f6054085f84b1e67e7c02b2ce2b328cf,high,479-509_517-633,148,2,78.7905,23,0,11,11,10,9606,2.60.120.200,H,foldseek,11.481,0.28,Human,Homo_sapiens,"cellular_organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Deuterostomia,Chordata,Craniata,Vertebrata,Gnathostomata,Teleostomi,Euteleostomi,Sarcopterygii,Dipnotetrapodomorpha,Tetrapoda,Amniota,Mammalia,Theria,Eutheria,Boreoeutheria,Euarchontoglires,Primates,Haplorrhini,Simiiformes,Catarrhini,Hominoidea,Hominidae,Homininae,Homo",[]
Q9UM73,AF-Q9UM73-F1-model_v4_TED04,Q9UM73,65e6bec88037b8f635c41585168f79b5,high,683-983,301,1,86.2396,46,6,12,18,27,9606,-,-,-,13.911,0.304,Human,Homo_sapiens,"cellular_organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Deuterostomia,Chordata,Craniata,Vertebrata,Gnathostomata,Teleostomi,Euteleostomi,Sarcopterygii,Dipnotetrapodomorpha,Tetrapoda,Amniota,Mammalia,Theria,Eutheria,Boreoeutheria,Euarchontoglires,Primates,Haplorrhini,Simiiformes,Catarrhini,Hominoidea,Hominidae,Homininae,Homo",[]
Q9UM73,AF-Q9UM73-F1-model_v4_TED05,Q9UM73,50068b8d585bb6131c5b14510bfcb7ce,medium,986-1024,39,1,73.7292,11,0,4,4,7,9606,"2.10.25,2.10.25",T,"foldseek,foldclass",9.786,0.289,Human,Homo_sapiens,"cellular_organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Deuterostomia,Chordata,Craniata,Vertebrata,Gnathostomata,Teleostomi,Euteleostomi,Sarcopterygii,Dipnotetrapodomorpha,Tetrapoda,Amniota,Mammalia,Theria,Eutheria,Boreoeutheria,Euarchontoglires,Primates,Haplorrhini,Simiiformes,Catarrhini,Hominoidea,Hominidae,Homininae,Homo",[]
Q9UM73,AF-Q9UM73-F1-model_v4_TED06,Q9UM73,eb35e74af2bfbc652f79feed07906911,medium,1084-1199,116,1,77.6657,19,4,7,11,8,9606,3.30.200.20,H,foldseek,11.0,0.292,Human,Homo_sapiens,"cellular_organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Deuterostomia,Chordata,Craniata,Vertebrata,Gnathostomata,Teleostomi,Euteleostomi,Sarcopterygii,Dipnotetrapodomorpha,Tetrapoda,Amniota,Mammalia,Theria,Eutheria,Boreoeutheria,Euarchontoglires,Primates,Haplorrhini,Simiiformes,Catarrhini,Hominoidea,Hominidae,Homininae,Homo","[{'af_id': 'AF-Q9UM73-F1-model_v4', 'ted_id1': 'AF-Q9UM73-F1-model_v4_TED07', 'ted_id2': 'AF-Q9UM73-F1-model_v4_TED06', 'pae_score': 7.0, 'id': 14375939}]"
Q9UM73,AF-Q9UM73-F1-model_v4_TED07,Q9UM73,bc68a395dd3abbb06953609b186315fa,medium,1203-1283_1290-1404,196,2,86.9626,31,11,4,15,15,9606,1.10.510.10,H,foldseek,11.782,0.296,Human,Homo_sapiens,"cellular_organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Deuterostomia,Chordata,Craniata,Vertebrata,Gnathostomata,Teleostomi,Euteleostomi,Sarcopterygii,Dipnotetrapodomorpha,Tetrapoda,Amniota,Mammalia,Theria,Eutheria,Boreoeutheria,Euarchontoglires,Primates,Haplorrhini,Simiiformes,Catarrhini,Hominoidea,Hominidae,Homininae,Homo","[{'af_id': 'AF-Q9UM73-F1-model_v4', 'ted_id1': 'AF-Q9UM73-F1-model_v4_TED07', 'ted_id2': 'AF-Q9UM73-F1-model_v4_TED06', 'pae_score': 7.0, 'id': 14375939}]"
Q9NPF2,AF-Q9NPF2-F1-model_v4_TED01,Q9NPF2,0de05f9d275304c1e2f85fe724faf414,medium,58-187_260-307,178,2,92.4776,34,12,4,16,17,9606,-,-,-,11.986,0.301,Human,Homo sapiens,"cellular organisms, Eukaryota, Opisthokonta, Metazoa, Eumetazoa, Bilateria, Deuterostomia, Chordata, Craniata, Vertebrata, Gnathostomata, Teleostomi, Euteleostomi, Sarcopterygii, Dipnotetrapodomorpha, Tetrapoda, Amniota, Mammalia, Theria, Eutheria, Boreoeutheria, Euarchontoglires, Primates, Haplorrhini, Simiiformes, Catarrhini, Hominoidea, Hominidae, Homininae, Homo",[]
Q9NPF2,AF-Q9NPF2-F1-model_v4_TED02,Q9NPF2,3a385bf4a34e86353ba8f496c09315a2,medium,189-257_310-336,96,2,95.9331,11,7,0,7,4,9606,-,-,-,12.258,0.292,Human,Homo sapiens,"cellular organisms, Eukaryota, Opisthokonta, Metazoa, Eumetazoa, Bilateria, Deuterostomia, Chordata, Craniata, Vertebrata, Gnathostomata, Teleostomi, Euteleostomi, Sarcopterygii, Dipnotetrapodomorpha, Tetrapoda, Amniota, Mammalia, Theria, Eutheria, Boreoeutheria, Euarchontoglires, Primates, Haplorrhini, Simiiformes, Catarrhini, Hominoidea, Hominidae, Homininae, Homo",[]
Q92989,AF-Q92989-F1-model_v4_TED01,Q92989,af332d37bcf4f550ebbede0a88a45388,high,11-84,74,1,96.0661,15,0,7,7,8,9606,2.60.120.1030,H,foldseek,11.857,0.29,Human,Homo sapiens,"cellular organisms, Eukaryota, Opisthokonta, Metazoa, Eumetazoa, Bilateria, Deuterostomia, Chordata, Craniata, Vertebrata, Gnathostomata, Teleostomi, Euteleostomi, Sarcopterygii, Dipnotetrapodomorpha, Tetrapoda, Amniota, Mammalia, Theria, Eutheria, Boreoeutheria, Euarchontoglires, Primates, Haplorrhini, Simiiformes, Catarrhini, Hominoidea, Hominidae, Homininae, Homo",[]
Q92989,AF-Q92989-F1-model_v4_TED02,Q92989,0a2446c508a016a54c2fc1d1310b1c24,high,88-278,191,1,97.4315,24,7,7,14,10,9606,3.40.50.300,H,foldseek,11.979,0.292,Human,Homo sapiens,"cellular organisms, Eukaryota, Opisthokonta, Metazoa, Eumetazoa, Bilateria, Deuterostomia, Chordata, Craniata, Vertebrata, Gnathostomata, Teleostomi, Euteleostomi, Sarcopterygii, Dipnotetrapodomorpha, Tetrapoda, Amniota, Mammalia, Theria, Eutheria, Boreoeutheria, Euarchontoglires, Primates, Haplorrhini, Simiiformes, Catarrhini, Hominoidea, Hominidae, Homininae, Homo",[]
Q92989,AF-Q92989-F1-model_v4_TED03,Q92989,c2caab120327cae3e5b3487947624978,high,294-335_344-419,118,2,92.2856,23,2,7,9,13,9606,2.40.30.330,H,foldseek,11.458,0.316,Human,Homo sapiens,"cellular organisms, Eukaryota, Opisthokonta, Metazoa, Eumetazoa, Bilateria, Deuterostomia, Chordata, Craniata, Vertebrata, Gnathostomata, Teleostomi, Euteleostomi, Sarcopterygii, Dipnotetrapodomorpha, Tetrapoda, Amniota, Mammalia, Theria, Eutheria, Boreoeutheria, Euarchontoglires, Primates, Haplorrhini, Simiiformes, Catarrhini, Hominoidea, Hominidae, Homininae, Homo",[]
Q13535,AF-Q13535-F1-model_v4_TED01,Q13535,f1baf2338cc106aecdc6f79639468132,medium,2-221,220,1,73.3311,22,12,2,14,7,9606,-,-,-,11.883,0.275,Human,Homo_sapiens,"cellular_organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Deuterostomia,Chordata,Craniata,Vertebrata,Gnathostomata,Teleostomi,Euteleostomi,Sarcopterygii,Dipnotetrapodomorpha,Tetrapoda,Amniota,Mammalia,Theria,Eutheria,Boreoeutheria,Euarchontoglires,Primates,Haplorrhini,Simiiformes,Catarrhini,Hominoidea,Hominidae,Homininae,Homo",[]
Q13535,AF-Q13535-F1-model_v4_TED03,Q13535,31ae84a3a518ce969212605bf5019fdf,medium,2385-2537_2600-2641,195,2,85.7658,30,12,4,16,14,9606,1.10.1070,T,foldseek,11.414,0.282,Human,Homo_sapiens,"cellular_organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Deuterostomia,Chordata,Craniata,Vertebrata,Gnathostomata,Teleostomi,Euteleostomi,Sarcopterygii,Dipnotetrapodomorpha,Tetrapoda,Amniota,Mammalia,Theria,Eutheria,Boreoeutheria,Euarchontoglires,Primates,Haplorrhini,Simiiformes,Catarrhini,Hominoidea,Hominidae,Homininae,Homo",[]
Q13535,AF-Q13535-F1-model_v4_TED02,Q13535,eee4b3966cbe2e8d6ea5e7ba8ccdae99,medium,223-303,81,1,80.58,6,4,0,4,2,9606,1.10.220,T,foldclass,11.477,0.265,Human,Homo_sapiens,"cellular_organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Deuterostomia,Chordata,Craniata,Vertebrata,Gnathostomata,Teleostomi,Euteleostomi,Sarcopterygii,Dipnotetrapodomorpha,Tetrapoda,Amniota,Mammalia,Theria,Eutheria,Boreoeutheria,Euarchontoglires,Primates,Haplorrhini,Simiiformes,Catarrhini,Hominoidea,Hominidae,Homininae,Homo",[]
P06748,AF-P06748-F1-model_v4_TED01,P06748,a781dfd4d42cb7db51927bca00a2c487,high,14-116,103,1,95.829,18,0,8,8,10,9606,2.60.120.340,H,foldseek,11.843,0.332,Human,Homo sapiens,"cellular organisms, Eukaryota, Opisthokonta, Metazoa, Eumetazoa, Bilateria, Deuterostomia, Chordata, Craniata, Vertebrata, Gnathostomata, Teleostomi, Euteleostomi, Sarcopterygii, Dipnotetrapodomorpha, Tetrapoda, Amniota, Mammalia, Theria, Eutheria, Boreoeutheria, Euarchontoglires, Primates, Haplorrhini, Simiiformes, Catarrhini, Hominoidea, Hominidae, Homininae, Homo",[]
P06748,AF-P06748-F1-model_v4_TED02,P06748,70e6b4e63c6bac68dd2d26a1b5b29c3f,high,243-291,49,1,88.4947,3,3,0,3,0,9606,1.10.10.2100,H,foldseek,11.409,0.277,Human,Homo sapiens,"cellular organisms, Eukaryota, Opisthokonta, Metazoa, Eumetazoa, Bilateria, Deuterostomia, Chordata, Craniata, Vertebrata, Gnathostomata, Teleostomi, Euteleostomi, Sarcopterygii, Dipnotetrapodomorpha, Tetrapoda, Amniota, Mammalia, Theria, Eutheria, Boreoeutheria, Euarchontoglires, Primates, Haplorrhini, Simiiformes, Catarrhini, Hominoidea, Hominidae, Homininae, Homo",[]
Q70SY1,AF-Q70SY1-F1-model_v4_TED01,Q70SY1,39f70e1ce83dcef9e094176b5bb9fc59,medium,263-337,75,1,87.4565,4,2,0,2,1,9606,4.10.280,T,foldclass,9.76,0.534,Human,Homo_sapiens,"cellular_organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Deuterostomia,Chordata,Craniata,Vertebrata,Gnathostomata,Teleostomi,Euteleostomi,Sarcopterygii,Dipnotetrapodomorpha,Tetrapoda,Amniota,Mammalia,Theria,Eutheria,Boreoeutheria,Euarchontoglires,Primates,Haplorrhini,Simiiformes,Catarrhini,Hominoidea,Hominidae,Homininae,Homo",[]
Q01844,AF-Q01844-F1-model_v4_TED01,Q01844,c8e02453d511788458bbe78b96df2490,high,363-445,83,1,84.6145,17,2,5,7,9,9606,3.30.70.330,H,foldseek,11.75,0.309,Human,Homo_sapiens,"cellular_organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Deuterostomia,Chordata,Craniata,Vertebrata,Gnathostomata,Teleostomi,Euteleostomi,Sarcopterygii,Dipnotetrapodomorpha,Tetrapoda,Amniota,Mammalia,Theria,Eutheria,Boreoeutheria,Euarchontoglires,Primates,Haplorrhini,Simiiformes,Catarrhini,Hominoidea,Hominidae,Homininae,Homo",[]
Q01844,AF-Q01844-F1-model_v4_TED02,Q01844,1b0a562ca8a1f4d3bb9657ee596e7571,medium,522-550,29,1,85.1738,6,0,0,0,6,9606,2.20.28,T,foldclass,8.083,0.235,Human,Homo_sapiens,"cellular_organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Deuterostomia,Chordata,Craniata,Vertebrata,Gnathostomata,Teleostomi,Euteleostomi,Sarcopterygii,Dipnotetrapodomorpha,Tetrapoda,Amniota,Mammalia,Theria,Eutheria,Boreoeutheria,Euarchontoglires,Primates,Haplorrhini,Simiiformes,Catarrhini,Hominoidea,Hominidae,Homininae,Homo",[]
Q12879,AF-Q12879-F1-model_v4_TED01,Q12879,8c1349a32ba5a700a34571d245e4184b,medium,34-386,353,1,83.9925,58,12,15,27,29,9606,3.40.50.2300,H,foldseek,12.522,0.295,Human,Homo_sapiens,"cellular_organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Deuterostomia,Chordata,Craniata,Vertebrata,Gnathostomata,Teleostomi,Euteleostomi,Sarcopterygii,Dipnotetrapodomorpha,Tetrapoda,Amniota,Mammalia,Theria,Eutheria,Boreoeutheria,Euarchontoglires,Primates,Haplorrhini,Simiiformes,Catarrhini,Hominoidea,Hominidae,Homininae,Homo","[{'af_id': 'AF-Q12879-F1-model_v4', 'ted_id1': 'AF-Q12879-F1-model_v4_TED02', 'ted_id2': 'AF-Q12879-F1-model_v4_TED01', 'pae_score': 15.0, 'id': 62134100}]"
Q12879,AF-Q12879-F1-model_v4_TED02,Q12879,0b1f0afe85b97253205ad730b4936cf4,medium,406-543_661-797,275,2,87.7401,49,11,13,24,24,9606,3.40.190.10,H,foldseek,12.481,0.321,Human,Homo_sapiens,"cellular_organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Deuterostomia,Chordata,Craniata,Vertebrata,Gnathostomata,Teleostomi,Euteleostomi,Sarcopterygii,Dipnotetrapodomorpha,Tetrapoda,Amniota,Mammalia,Theria,Eutheria,Boreoeutheria,Euarchontoglires,Primates,Haplorrhini,Simiiformes,Catarrhini,Hominoidea,Hominidae,Homininae,Homo","[{'af_id': 'AF-Q12879-F1-model_v4', 'ted_id1': 'AF-Q12879-F1-model_v4_TED02', 'ted_id2': 'AF-Q12879-F1-model_v4_TED01', 'pae_score': 15.0, 'id': 62134100}]"
Q12879,AF-Q12879-F1-model_v4_TED03,Q12879,6cf9fe2e2f722124d82baab0be2905f5,medium,544-587_598-655,102,2,77.9081,12,4,0,4,6,9606,"1.10.287,1.10.287",T,"foldseek,foldclass",10.843,0.346,Human,Homo_sapiens,"cellular_organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Deuterostomia,Chordata,Craniata,Vertebrata,Gnathostomata,Teleostomi,Euteleostomi,Sarcopterygii,Dipnotetrapodomorpha,Tetrapoda,Amniota,Mammalia,Theria,Eutheria,Boreoeutheria,Euarchontoglires,Primates,Haplorrhini,Simiiformes,Catarrhini,Hominoidea,Hominidae,Homininae,Homo",[]
Q9HCK4,AF-Q9HCK4-F1-model_v4_TED01,Q9HCK4,39a63041164886b1ff4c1c5a6c3fced6,high,33-129,97,1,92.321,23,0,9,9,14,9606,2.60.40.10,H,foldseek,11.023,0.279,Human,Homo_sapiens,"cellular_organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Deuterostomia,Chordata,Craniata,Vertebrata,Gnathostomata,Teleostomi,Euteleostomi,Sarcopterygii,Dipnotetrapodomorpha,Tetrapoda,Amniota,Mammalia,Theria,Eutheria,Boreoeutheria,Euarchontoglires,Primates,Haplorrhini,Simiiformes,Catarrhini,Hominoidea,Hominidae,Homininae,Homo","[{'af_id': 'AF-Q9HCK4-F1-model_v4', 'ted_id1': 'AF-Q9HCK4-F1-model_v4_TED01', 'ted_id2': 'AF-Q9HCK4-F1-model_v4_TED02', 'pae_score': 10.0, 'id': 30378308}]"
Q9HCK4,AF-Q9HCK4-F1-model_v4_TED02,Q9HCK4,09da93732b711b0366832943a3cc4286,medium,132-222,91,1,92.588,21,1,11,12,9,9606,2.60.40.10,H,foldseek,11.317,0.272,Human,Homo_sapiens,"cellular_organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Deuterostomia,Chordata,Craniata,Vertebrata,Gnathostomata,Teleostomi,Euteleostomi,Sarcopterygii,Dipnotetrapodomorpha,Tetrapoda,Amniota,Mammalia,Theria,Eutheria,Boreoeutheria,Euarchontoglires,Primates,Haplorrhini,Simiiformes,Catarrhini,Hominoidea,Hominidae,Homininae,Homo","[{'af_id': 'AF-Q9HCK4-F1-model_v4', 'ted_id1': 'AF-Q9HCK4-F1-model_v4_TED01', 'ted_id2': 'AF-Q9HCK4-F1-model_v4_TED02', 'pae_score': 10.0, 'id': 30378308}, {'af_id': 'AF-Q9HCK4-F1-model_v4', 'ted_id1': 'AF-Q9HCK4-F1-model_v4_TED02', 'ted_id2': 'AF-Q9HCK4-F1-model_v4_TED03', 'pae_score': 12.0, 'id': 30378309}]"
Q9HCK4,AF-Q9HCK4-F1-model_v4_TED03,Q9HCK4,dbdfd7ed557733acadff79f283ca76e3,medium,231-311,81,1,93.3736,16,1,8,9,7,9606,2.60.40.10,H,foldseek,11.121,0.305,Human,Homo_sapiens,"cellular_organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Deuterostomia,Chordata,Craniata,Vertebrata,Gnathostomata,Teleostomi,Euteleostomi,Sarcopterygii,Dipnotetrapodomorpha,Tetrapoda,Amniota,Mammalia,Theria,Eutheria,Boreoeutheria,Euarchontoglires,Primates,Haplorrhini,Simiiformes,Catarrhini,Hominoidea,Hominidae,Homininae,Homo","[{'af_id': 'AF-Q9HCK4-F1-model_v4', 'ted_id1': 'AF-Q9HCK4-F1-model_v4_TED02', 'ted_id2': 'AF-Q9HCK4-F1-model_v4_TED03', 'pae_score': 12.0, 'id': 30378309}, {'af_id': 'AF-Q9HCK4-F1-model_v4', 'ted_id1': 'AF-Q9HCK4-F1-model_v4_TED03', 'ted_id2': 'AF-Q9HCK4-F1-model_v4_TED04', 'pae_score': 11.0, 'id': 30378310}]"
Q9HCK4,AF-Q9HCK4-F1-model_v4_TED04,Q9HCK4,32b9ced3d92dd063a7ed804f9d2c26da,medium,320-413,94,1,90.0687,17,1,8,9,8,9606,2.60.40.10,H,foldseek,10.636,0.3,Human,Homo_sapiens,"cellular_organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Deuterostomia,Chordata,Craniata,Vertebrata,Gnathostomata,Teleostomi,Euteleostomi,Sarcopterygii,Dipnotetrapodomorpha,Tetrapoda,Amniota,Mammalia,Theria,Eutheria,Boreoeutheria,Euarchontoglires,Primates,Haplorrhini,Simiiformes,Catarrhini,Hominoidea,Hominidae,Homininae,Homo","[{'af_id': 'AF-Q9HCK4-F1-model_v4', 'ted_id1': 'AF-Q9HCK4-F1-model_v4_TED03', 'ted_id2': 'AF-Q9HCK4-F1-model_v4_TED04', 'pae_score': 11.0, 'id': 30378310}, {'af_id': 'AF-Q9HCK4-F1-model_v4', 'ted_id1': 'AF-Q9HCK4-F1-model_v4_TED04', 'ted_id2': 'AF-Q9HCK4-F1-model_v4_TED06', 'pae_score': 9.0, 'id': 30378311}, {'af_id': 'AF-Q9HCK4-F1-model_v4', 'ted_id1': 'AF-Q9HCK4-F1-model_v4_TED04', 'ted_id2': 'AF-Q9HCK4-F1-model_v4_TED07', 'pae_score': 6.0, 'id': 30378312}]"
Q9HCK4,AF-Q9HCK4-F1-model_v4_TED05,Q9HCK4,0ba6b3c5128dd9e1faa8493aea15ad2e,medium,415-514,100,1,86.4589,24,1,10,11,12,9606,2.60.40.10,H,foldseek,11.18,0.288,Human,Homo_sapiens,"cellular_organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Deuterostomia,Chordata,Craniata,Vertebrata,Gnathostomata,Teleostomi,Euteleostomi,Sarcopterygii,Dipnotetrapodomorpha,Tetrapoda,Amniota,Mammalia,Theria,Eutheria,Boreoeutheria,Euarchontoglires,Primates,Haplorrhini,Simiiformes,Catarrhini,Hominoidea,Hominidae,Homininae,Homo","[{'af_id': 'AF-Q9HCK4-F1-model_v4', 'ted_id1': 'AF-Q9HCK4-F1-model_v4_TED05', 'ted_id2': 'AF-Q9HCK4-F1-model_v4_TED06', 'pae_score': 7.0, 'id': 30378313}]"
Q9HCK4,AF-Q9HCK4-F1-model_v4_TED06,Q9HCK4,e435b464fcd22cb4f7bc6eb29c09cc60,medium,521-617,97,1,91.6296,18,0,8,8,9,9606,2.60.40.10,H,foldseek,12.167,0.274,Human,Homo_sapiens,"cellular_organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Deuterostomia,Chordata,Craniata,Vertebrata,Gnathostomata,Teleostomi,Euteleostomi,Sarcopterygii,Dipnotetrapodomorpha,Tetrapoda,Amniota,Mammalia,Theria,Eutheria,Boreoeutheria,Euarchontoglires,Primates,Haplorrhini,Simiiformes,Catarrhini,Hominoidea,Hominidae,Homininae,Homo","[{'af_id': 'AF-Q9HCK4-F1-model_v4', 'ted_id1': 'AF-Q9HCK4-F1-model_v4_TED04', 'ted_id2': 'AF-Q9HCK4-F1-model_v4_TED06', 'pae_score': 9.0, 'id': 30378311}, {'af_id': 'AF-Q9HCK4-F1-model_v4', 'ted_id1': 'AF-Q9HCK4-F1-model_v4_TED05', 'ted_id2': 'AF-Q9HCK4-F1-model_v4_TED06', 'pae_score': 7.0, 'id': 30378313}]"
Q9HCK4,AF-Q9HCK4-F1-model_v4_TED07,Q9HCK4,3bd42c27e8216a93c3341f977fdd50b5,medium,628-733,106,1,92.045,18,1,9,10,8,9606,2.60.40.10,H,foldseek,12.178,0.323,Human,Homo_sapiens,"cellular_organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Deuterostomia,Chordata,Craniata,Vertebrata,Gnathostomata,Teleostomi,Euteleostomi,Sarcopterygii,Dipnotetrapodomorpha,Tetrapoda,Amniota,Mammalia,Theria,Eutheria,Boreoeutheria,Euarchontoglires,Primates,Haplorrhini,Simiiformes,Catarrhini,Hominoidea,Hominidae,Homininae,Homo","[{'af_id': 'AF-Q9HCK4-F1-model_v4', 'ted_id1': 'AF-Q9HCK4-F1-model_v4_TED04', 'ted_id2': 'AF-Q9HCK4-F1-model_v4_TED07', 'pae_score': 6.0, 'id': 30378312}, {'af_id': 'AF-Q9HCK4-F1-model_v4', 'ted_id1': 'AF-Q9HCK4-F1-model_v4_TED07', 'ted_id2': 'AF-Q9HCK4-F1-model_v4_TED08', 'pae_score': 12.0, 'id': 30378314}]"
Q9HCK4,AF-Q9HCK4-F1-model_v4_TED08,Q9HCK4,81645c77e47e4d4f7fd49ca5af505bd7,high,742-834,93,1,83.2137,17,1,8,9,7,9606,2.60.40.10,H,foldseek,10.58,0.301,Human,Homo_sapiens,"cellular_organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Deuterostomia,Chordata,Craniata,Vertebrata,Gnathostomata,Teleostomi,Euteleostomi,Sarcopterygii,Dipnotetrapodomorpha,Tetrapoda,Amniota,Mammalia,Theria,Eutheria,Boreoeutheria,Euarchontoglires,Primates,Haplorrhini,Simiiformes,Catarrhini,Hominoidea,Hominidae,Homininae,Homo","[{'af_id': 'AF-Q9HCK4-F1-model_v4', 'ted_id1': 'AF-Q9HCK4-F1-model_v4_TED07', 'ted_id2': 'AF-Q9HCK4-F1-model_v4_TED08', 'pae_score': 12.0, 'id': 30378314}]"
P35240,AF-P35240-F1-model_v4_TED01,P35240,652cbe76233006de938a0ba02123f36f,medium,20-97,78,1,94.3392,15,2,5,7,8,9606,3.10.20.90,H,foldseek,11.676,0.282,Human,Homo sapiens,"cellular organisms, Eukaryota, Opisthokonta, Metazoa, Eumetazoa, Bilateria, Deuterostomia, Chordata, Craniata, Vertebrata, Gnathostomata, Teleostomi, Euteleostomi, Sarcopterygii, Dipnotetrapodomorpha, Tetrapoda, Amniota, Mammalia, Theria, Eutheria, Boreoeutheria, Euarchontoglires, Primates, Haplorrhini, Simiiformes, Catarrhini, Hominoidea, Hominidae, Homininae, Homo",[]
P35240,AF-P35240-F1-model_v4_TED02,P35240,48a8962c322fd810732cab69e0364570,medium,111-211,101,1,96.4468,13,5,0,5,8,9606,1.20.80.10,H,foldseek,11.17,0.315,Human,Homo sapiens,"cellular organisms, Eukaryota, Opisthokonta, Metazoa, Eumetazoa, Bilateria, Deuterostomia, Chordata, Craniata, Vertebrata, Gnathostomata, Teleostomi, Euteleostomi, Sarcopterygii, Dipnotetrapodomorpha, Tetrapoda, Amniota, Mammalia, Theria, Eutheria, Boreoeutheria, Euarchontoglires, Primates, Haplorrhini, Simiiformes, Catarrhini, Hominoidea, Hominidae, Homininae, Homo",[]
P35240,AF-P35240-F1-model_v4_TED03,P35240,5da2c441eaecb1ecf353c8e2c7907938,medium,219-312,94,1,92.2007,18,2,7,9,9,9606,2.30.29.30,H,foldseek,11.953,0.277,Human,Homo sapiens,"cellular organisms, Eukaryota, Opisthokonta, Metazoa, Eumetazoa, Bilateria, Deuterostomia, Chordata, Craniata, Vertebrata, Gnathostomata, Teleostomi, Euteleostomi, Sarcopterygii, Dipnotetrapodomorpha, Tetrapoda, Amniota, Mammalia, Theria, Eutheria, Boreoeutheria, Euarchontoglires, Primates, Haplorrhini, Simiiformes, Catarrhini, Hominoidea, Hominidae, Homininae, Homo",[]
